,path,project,product,domain,institute,driving_model,experiment,ensemble,rcm_model,rcm_version,time_frequency,variable,version,period_start,period_end,climatology,latest,directory
1452,/bdd/CORDEX/output/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/SMHI-RCA4/v1/day/tasmax/v20131026/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_SMHI-RCA4_v1_day_19860101-19901231.nc,CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,1986-01-01T00:00:00,1990-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/SMHI-RCA4/v1/day/tasmax/v20131026
1453,/bdd/CORDEX/output/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/SMHI-RCA4/v1/day/tasmax/v20131026/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_SMHI-RCA4_v1_day_19960101-20001231.nc,CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,1996-01-01T00:00:00,2000-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/SMHI-RCA4/v1/day/tasmax/v20131026
1454,/bdd/CORDEX/output/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/SMHI-RCA4/v1/day/tasmax/v20131026/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_SMHI-RCA4_v1_day_19910101-19951231.nc,CORDEX,output,EUR-11,SMHI,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,1991-01-01T00:00:00,1995-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/SMHI/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/SMHI-RCA4/v1/day/tasmax/v20131026
1455,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19810101-19851231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1981-01-01T00:00:00,1985-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1456,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19710101-19751231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1971-01-01T00:00:00,1975-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1457,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19510101-19551231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1951-01-01T00:00:00,1955-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1458,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19660101-19701231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1966-01-01T00:00:00,1970-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1459,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19610101-19651231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1961-01-01T00:00:00,1965-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1460,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19860101-19901231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1986-01-01T00:00:00,1990-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1461,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19760101-19801231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1976-01-01T00:00:00,1980-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1462,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19960101-20001231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1996-01-01T00:00:00,2000-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1463,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19560101-19601231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1956-01-01T00:00:00,1960-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1464,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_19910101-19951231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,1991-01-01T00:00:00,1995-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1465,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415/tasmax_EUR-11_NCC-NorESM1-M_historical_r1i1p1_KNMI-RACMO22E_v1_day_20010101-20051231.nc,CORDEX,output,EUR-11,KNMI,NCC-NorESM1-M,historical,r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,2001-01-01T00:00:00,2005-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/KNMI/NCC-NorESM1-M/historical/r1i1p1/KNMI-RACMO22E/v1/day/tasmax/v20190415
1466,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20510101-20551231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2051-01-01T00:00:00,2055-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1467,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20610101-20651231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2061-01-01T00:00:00,2065-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1468,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20860101-20901231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2086-01-01T00:00:00,2090-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1469,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20910101-20951231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2091-01-01T00:00:00,2095-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1470,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20110101-20151231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2011-01-01T00:00:00,2015-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1471,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20460101-20501231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2046-01-01T00:00:00,2050-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1472,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20210101-20251231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2021-01-01T00:00:00,2025-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1473,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20310101-20351231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2031-01-01T00:00:00,2035-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1474,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20810101-20851231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2081-01-01T00:00:00,2085-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1475,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20760101-20801231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2076-01-01T00:00:00,2080-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1476,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20060101-20101231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2006-01-01T00:00:00,2010-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1477,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20160101-20201231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2016-01-01T00:00:00,2020-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1478,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20660101-20701231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2066-01-01T00:00:00,2070-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1479,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20560101-20601231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2056-01-01T00:00:00,2060-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1480,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20360101-20401231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2036-01-01T00:00:00,2040-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1481,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20960101-20991201.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2096-01-01T00:00:00,2099-12-01T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1482,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20410101-20451231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2041-01-01T00:00:00,2045-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1483,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20260101-20301231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2026-01-01T00:00:00,2030-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1484,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_v1_day_20710101-20751231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,rcp85,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2071-01-01T00:00:00,2075-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/rcp85/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
1485,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19560101-19601230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1956-01-01T00:00:00,1960-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1486,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19860101-19901230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1986-01-01T00:00:00,1990-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1487,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19810101-19851230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1981-01-01T00:00:00,1985-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1488,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_20010101-20051230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,2001-01-01T00:00:00,2005-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1489,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19760101-19801230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1976-01-01T00:00:00,1980-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1490,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19510101-19551230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1951-01-01T00:00:00,1955-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1491,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19660101-19701230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1966-01-01T00:00:00,1970-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
1492,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_v1_day_19960101-20001230.nc,CORDEX,output,EUR-11,CLMcom-ETH,MOHC-HadGEM2-ES,historical,r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,tasmax,v20200609,1996-01-01T00:00:00,2000-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/CLMcom-ETH/MOHC-HadGEM2-ES/historical/r1i1p1/CLMcom-ETH-COSMO-crCLIM-v1-1/v1/day/tasmax/v20200609
