,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical
6182,2078,2078-06-01 12:00:00,2078-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1844,4.0,,,,3.4745731969725058,4718001.93156999,1431134.8226578953,131664403.68452635,92,16.481054,117645893.28378113,,,675844000.0,13922445000.0,796510000.0,16341481000.0,973284500.0,20031620000.0,803031800.0,16535037000.0,716923260.0,14691839000.0,571.8703806457378,6.215982398323237,,15519774000.0,18228648000.0,22361098000.0,18446080000.0,16370212000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(42.65230870816528), np.float64(22.114051941474266))",2078-07-24 12:00:00,"(np.float64(41.57184501544779), np.float64(25.606486297868496))","(np.float64(43.56011215600821), np.float64(19.17971553436572))",False,False,True,False,False,True
6183,2078,2078-06-01 12:00:00,2078-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1845,4.0,,,,2.430929372150196,249975.80427654512,28982.23226337633,2666365.3682306223,92,12.116119,2386131.5892335214,,,1522366.6,9257078.0,1956789.0,11913139.0,2243139.0,13925648.0,1848518.0,11343438.0,1670760.8,9910440.0,1144.9866443575245,12.445507003886132,,13409526.0,17102746.0,19692602.0,16169377.0,14271182.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(67.03936589995892), np.float64(5.2093345082185705))",2078-07-14 12:00:00,"(np.float64(68.24166313698693), np.float64(16.79372045762691))","(np.float64(65.59556302458358), np.float64(-8.702008900136713))",False,False,True,False,False,True
6184,2079,2079-06-01 12:00:00,2079-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1850,4.0,,,,3.1414543911312096,7855908.245117099,1409871.168795829,129708147.52921627,92,14.392836,99711294.61905745,,,770911500.0,9998588000.0,917722100.0,11843973000.0,1126381000.0,14565094000.0,922380160.0,11940482000.0,819414460.0,10613899000.0,675.4402814657545,7.341742189845158,,12245106000.0,14525146000.0,17892712000.0,14651608000.0,12972958000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(47.936641176582064), np.float64(24.947873896418148))",2079-07-16 12:00:00,"(np.float64(50.476284509665724), np.float64(28.15226205404449))","(np.float64(45.831835949609605), np.float64(22.29214155181715))",False,False,True,False,False,True
6185,2080,2080-06-01 12:00:00,2080-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1851,4.0,,,,2.565651182400869,7556799.789705584,1316390.0055247752,121107880.50827932,92,13.304993,81192181.02740146,,,818693600.0,8761789000.0,976409600.0,10455869000.0,1205464600.0,12936631000.0,982471600.0,10536967000.0,871023500.0,9341988000.0,707.6389587465293,7.691727812462274,,13461564000.0,16032420000.0,19837640000.0,16169783000.0,14320525000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(47.6740940546677), np.float64(21.78379135888581))",2080-07-17 12:00:00,"(np.float64(48.889450917453736), np.float64(26.482138366639237))","(np.float64(46.60855686754684), np.float64(17.664619773938288))",False,False,True,False,False,True
6186,2080,2080-08-22 12:00:00,2080-08-27 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1853,4.0,,,,2.074560003015324,66111.67548722331,51143.21304995432,306859.2782997259,6,5.4702153,97850.06054571088,,,548119.2,719772.75,770057.8,1030951.9,950356.5,1267570.2,733388.0,978057.6,623548.06,830910.5,61.791583010022265,10.298597168337045,,2581207.5,3619291.0,4451249.5,3448604.2,2924030.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(62.367423627803525), np.float64(44.58654422449186))",2080-08-24 12:00:00,"(np.float64(62.06175930308747), np.float64(44.61780519208291))","(np.float64(62.61556163963521), np.float64(44.561166600350795))",False,False,True,False,False,True
6187,2081,2081-06-01 12:00:00,2081-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1854,4.0,,,,3.13285532477356,7208532.002265593,1829325.6576258016,168297960.50157374,92,17.512304,132824776.2162933,,,846293400.0,20578738000.0,1011276400.0,24512170000.0,1253974800.0,30317111000.0,1019087360.0,24693205000.0,900903040.0,21889516000.0,568.205332798764,6.176144921725695,,22970323000.0,27364067000.0,33924899000.0,27608893000.0,24424346000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(47.326157593558534), np.float64(17.29401750277457))",2081-07-22 12:00:00,"(np.float64(44.796597837406864), np.float64(17.65231501606189))","(np.float64(49.883940266088274), np.float64(16.931722376570068))",False,False,True,False,False,True
6188,2081,2081-06-19 12:00:00,2081-06-24 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1857,4.0,,,,0.8603498856936365,82190.59717118599,59793.17397232709,358759.0438339625,6,2.364685,12659.51267008302,,,6646727.0,332185.34,7916178.0,425230.34,9990158.0,517569.25,8023039.5,413971.12,6901349.0,351278.4,24.72884675368898,4.121474458948163,,30043082.0,35708276.0,45143228.0,36248144.0,31182070.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(55.25249583791114), np.float64(28.591045567193326))",2081-06-21 12:00:00,"(np.float64(55.21256426632254), np.float64(28.433322885686408))","(np.float64(55.30258146774414), np.float64(28.78887499208069))",False,False,True,False,False,True
6189,2082,2082-06-01 12:00:00,2082-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1862,4.0,,,,2.6855132532764863,6878784.374318024,1083578.6617401598,99689236.88009468,92,15.852295,56059823.05594596,,,755090600.0,5706235000.0,908310900.0,6848278500.0,1133960400.0,8541824500.0,916138560.0,6917490000.0,806384200.0,6082213000.0,277.122386732714,3.012199855790369,,9924652000.0,11891397000.0,14870774000.0,12032154000.0,10554655000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(45.23502387137285), np.float64(20.831302603892862))",2082-07-17 12:00:00,"(np.float64(45.89843546138455), np.float64(19.590790163714686))","(np.float64(44.3948663199746), np.float64(22.40231207962541))",False,False,True,False,False,True
6190,2082,2082-08-25 12:00:00,2082-08-29 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1864,4.0,,,,2.068845189688588,113122.0699679684,90497.6559743747,452488.2798718736,5,6.1900578,173025.95638070832,,,2309217.2,2741776.5,2956290.8,3563870.0,3725160.0,4527971.5,2920612.8,3526307.0,2494087.0,2980457.5,106.32170147454454,21.26434029490891,,9236870.0,11825163.0,14900640.0,11682452.0,9976348.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(59.32675817136797), np.float64(35.03817338371014))",2082-08-26 12:00:00,"(np.float64(58.85376355318832), np.float64(34.36485384990114))","(np.float64(59.624897248127795), np.float64(35.4625817309906))",False,False,True,False,False,True
6191,2083,2083-06-01 12:00:00,2083-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1865,4.0,,,,3.260280312757148,5903236.129962556,940352.9176148068,86512468.42056221,92,13.980238,62927686.23798752,,,587405200.0,5181273000.0,709811840.0,6337258000.0,895455900.0,8017769500.0,716947200.0,6381864000.0,628405600.0,5592519000.0,992.999465056759,10.79347244626912,,7556372500.0,9178890000.0,11590731000.0,9265650000.0,8110412000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(47.95576741342545), np.float64(27.032583615166146))",2083-07-11 12:00:00,"(np.float64(45.002690777444236), np.float64(20.847750267284447))","(np.float64(50.160374023567535), np.float64(31.649844242686836))",False,False,True,False,False,True
6192,2083,2083-06-01 12:00:00,2083-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1866,4.0,,,,2.1239251647050525,586464.1594736557,31621.249912951323,2909154.991991522,92,10.993746,1268697.1491011505,,,26615734.0,47530508.0,32751768.0,58936430.0,40188356.0,72240390.0,32398034.0,57800176.0,28329984.0,50457028.0,853.3003765790772,9.27500409325084,,113267496.0,139389200.0,171061060.0,137853600.0,120415360.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(63.88272353484639), np.float64(20.016823442679588))",2083-07-14 12:00:00,"(np.float64(61.38224343900646), np.float64(16.570768064007158))","(np.float64(67.98932861616079), np.float64(25.67637200381031))",False,False,True,False,False,True
6193,2083,2083-06-18 12:00:00,2083-06-27 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1867,4.0,,,,1.400866879622764,193419.30634792292,112763.43631866109,1127634.3631866109,10,5.5192447,56364.31335423271,,,13495350.0,4390700.5,16620394.0,5393066.0,20965350.0,6796706.5,16561232.0,5362466.5,14330207.0,4662218.0,73.05196321025326,7.305196321025326,,74754800.0,92222960.0,116349090.0,91625820.0,79286560.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(53.87491431990088), np.float64(39.11267627894451))",2083-06-22 12:00:00,"(np.float64(53.624322142429385), np.float64(38.72000380024103))","(np.float64(54.1058574640172), np.float64(39.474559150767405))",False,False,True,False,False,True
6194,2084,2084-06-01 12:00:00,2084-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1873,4.0,,,,2.9552620271219427,8032974.983047866,1895968.3086236476,174429084.39337558,92,12.813257,138174974.25306013,,,794723840.0,15027195000.0,963653200.0,18201764000.0,1217154600.0,22995362000.0,972408450.0,18393360000.0,850080640.0,16126782000.0,381.828889157136,4.150314012577565,,17839038000.0,21630128000.0,27375411000.0,21877641000.0,19146465000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(48.12193872710956), np.float64(20.85953615896795))",2084-07-19 12:00:00,"(np.float64(46.32984527958551), np.float64(20.97664652573432))","(np.float64(49.760543467215925), np.float64(20.752456027424522))",False,False,True,False,False,True
6195,2085,2085-06-01 12:00:00,2085-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1878,4.0,,,,3.2845380180214674,8213286.822595675,2075065.0274907632,190905982.52915025,92,14.822694,164259102.9371528,,,876989200.0,19125920000.0,1067311900.0,23246918000.0,1356518500.0,29601964000.0,1078424400.0,23538438000.0,938792770.0,20574593000.0,425.3942326400643,4.623850354783308,,20971264000.0,25503394000.0,32507986000.0,25835290000.0,22540882000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(47.9436132493711), np.float64(22.354774681837814))",2085-07-26 12:00:00,"(np.float64(46.1536988449276), np.float64(22.031084096787616))","(np.float64(49.9517186043581), np.float64(22.71792321876479))",False,False,True,False,False,True
6196,2086,2086-06-01 12:00:00,2086-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1882,4.0,,,,3.1783491312541985,7618742.395095724,1560602.1787565483,143575400.44560242,92,12.767225,106112525.53331973,,,803266200.0,9662966000.0,981722240.0,11882125000.0,1255866100.0,15217486000.0,993021600.0,11996318000.0,861381700.0,10427398000.0,245.53826236470132,2.6688941561380584,,13609517000.0,16691602000.0,21412649000.0,16898841000.0,14654388000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(48.62851291878187), np.float64(24.878167006101116))",2086-07-12 12:00:00,"(np.float64(47.99877859241371), np.float64(26.218228047392724))","(np.float64(49.27603558248659), np.float64(23.500252767268975))",False,False,True,False,False,True
6197,2086,2086-06-11 12:00:00,2086-06-19 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1885,4.0,,,,1.4377154983608738,120866.83712998388,65331.71908716136,587985.4717844522,9,4.5881596,1807.317059539064,,,9660331.0,101166.125,12266907.0,126256.016,15737938.0,163442.61,12395301.0,128054.14,11343805.0,113283.2,54.91997185561674,6.102219095068527,,46018050.0,58314020.0,75101170.0,59097616.0,53829604.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(49.17772527178181), np.float64(29.995468385214632))",2086-06-14 12:00:00,"(np.float64(48.9566000969424), np.float64(29.78687824052598))","(np.float64(49.376574593779814), np.float64(30.183045439147683))",False,False,True,False,False,True
6198,2086,2086-08-24 12:00:00,2086-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1887,4.0,,,,1.2658680606390562,147145.72489108364,93377.7560306059,747022.0482448471,8,4.1669073,83333.11194550272,,,12447260.0,6129316.5,15205467.0,7510887.0,19552238.0,9594177.0,15344419.0,7553374.5,13244600.0,6547423.0,83.32611966558633,10.415764958198292,,80612110.0,98395464.0,126847100.0,99545500.0,85552104.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(39.875018282489854), np.float64(-4.371473576448054))",2086-08-27 12:00:00,"(np.float64(39.72729506111332), np.float64(-3.878979291264715))","(np.float64(39.99950854251642), np.float64(-4.786511517353727))",False,False,True,False,False,True
6199,2087,2087-06-01 12:00:00,2087-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1888,4.0,,,,3.037575975026243,8177115.718897164,1322166.3172097849,121639301.18330024,92,13.141742,87369208.89332485,,,776981500.0,7700866000.0,953996300.0,9428230000.0,1227860600.0,12145518000.0,965717900.0,9557000000.0,835142100.0,8247554600.0,867.6717422474135,9.4312145896458,,10603983000.0,13007225000.0,16783495000.0,13194207000.0,11374072000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(48.61397535975291), np.float64(23.174000366637916))",2087-07-08 12:00:00,"(np.float64(52.237660827112805), np.float64(24.24712688009306))","(np.float64(44.58106700888042), np.float64(21.97968565123602))",False,False,True,False,False,True
6200,2088,2088-06-01 12:00:00,2088-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1895,4.0,,,,3.9577117790161367,8417835.067639396,2592181.817853485,238480727.24252063,92,16.357416,255279527.45980296,,,858085100.0,25603790000.0,1057475460.0,31548174000.0,1366900500.0,40788763000.0,1071035000.0,31933774000.0,923447200.0,27581784000.0,465.63465370545686,5.061246235928879,,23816995000.0,29337416000.0,38006436000.0,29744837000.0,25668725000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(49.441684548734266), np.float64(23.358206902558443))",2088-07-14 12:00:00,"(np.float64(49.250910286028656), np.float64(26.738648282812957))","(np.float64(49.61193829958836), np.float64(20.341380542606444))",False,False,True,False,False,True
6201,2089,2089-06-01 12:00:00,2089-08-31 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1898,4.0,,,,3.608877041275628,8382609.073915402,2840977.3521177545,261369916.39483345,92,16.255707,268156897.1725293,,,883554900.0,25862132000.0,1093297500.0,32068153000.0,1421156100.0,41742197000.0,1108346500.0,32512821000.0,951973760.0,27951743000.0,182.9445740389929,1.9885279786847052,,25954083000.0,32155040000.0,41898705000.0,32634165000.0,28017404000.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(49.03475469567895), np.float64(23.95273738045683))",2089-07-27 12:00:00,"(np.float64(49.03537481037192), np.float64(22.54752456718368))","(np.float64(49.0342706598431), np.float64(25.04958827971963))",False,False,True,False,False,True
6202,2089,2089-06-01 12:00:00,2089-06-04 12:00:00,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_tasmax_v20260512,1899,4.0,,,,3.4618233657424056,99741.7533753454,99741.7533753454,398967.0135013816,4,7.614936,116509.55737629166,,,5311200.0,6064485.5,6786107.0,7714358.0,8870623.0,10100926.0,6824705.0,7769024.0,5839157.5,6633854.5,1.1417265735892857e-12,2.854316433973215e-13,,21244800.0,27144426.0,35482490.0,27298820.0,23356632.0,CNRM-CERFACS-CNRM-CM5,CNRM-ALADIN63,rcp85,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_RAW-NN_day_20060101-21001231.nc,"(np.float64(57.9053789076847), np.float64(40.87632983710736))",2089-06-02 12:00:00,"(np.float64(57.90537890768469), np.float64(40.876329837107356))","(np.float64(57.9053789076847), np.float64(40.87632983710736))",False,False,True,False,False,True
