,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical,Relative spatial extent (%),Relative mean spatial extent (%),Relative accumulated area (%),Exposed_population_ssp1_all_period,HWMId_pop_ssp1_all_period,Exposed_population_ssp2_all_period,HWMId_pop_ssp2_all_period,Exposed_population_ssp3_all_period,HWMId_pop_ssp3_all_period,Exposed_population_ssp4_all_period,HWMId_pop_ssp4_all_period,Exposed_population_ssp5_all_period,HWMId_pop_ssp5_all_period,Total_exposed_population_ssp1_all_period,Total_exposed_population_ssp2_all_period,Total_exposed_population_ssp3_all_period,Total_exposed_population_ssp4_all_period,Total_exposed_population_ssp5_all_period
3091,1983,1983-08-17 12:00:00,1983-08-23 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,287,,,,,0.6121803122801556,83755.6433122238,57797.33478049893,404581.34346349246,7,1.9468265,326.51722588882774,3824419.847132141,14544.426421555032,,,,,,,,,,,16.30866671078614,2.329809530112306,18486609.630934447,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(54.02484596537796), np.float64(25.094282605568164))",1983-08-19 12:00:00,"(np.float64(53.99653511927468), np.float64(25.213483139740376))","(np.float64(54.051345769939566), np.float64(24.982707315741806))",False,False,False,False,False,True,0.9765374043579853,0.6738800760559683,0.05127348404773672,3824419.847132141,14544.426421555032,3824419.847132141,14544.426421555032,3824419.847132141,14544.426421555032,3824419.847132141,14544.426421555032,3824419.847132141,14544.426421555032,18486609.630934447,18486609.630934447,18486609.630934447,18486609.630934447,18486609.630934447
3092,1984,1984-06-08 12:00:00,1984-08-17 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,290,,,,,1.2449528839218549,399577.69034465007,63860.63102131501,2043540.1926820804,32,6.0156503,612601.283159589,24943899.58446244,33017861.923752293,,,,,,,,,,,953.2824148708922,29.790075464715382,121726041.7900775,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(43.007531832161675), np.float64(38.07491369307001))",1984-07-08 12:00:00,"(np.float64(46.80372632087014), np.float64(39.592651528209586))","(np.float64(38.570811189442836), np.float64(36.30109024871584))",False,False,False,False,False,True,4.658821127000704,0.7445742446958971,0.25898234598118164,24943899.58446244,33017861.923752293,24943899.58446244,33017861.923752293,24943899.58446244,33017861.923752293,24943899.58446244,33017861.923752293,24943899.58446244,33017861.923752293,121726041.7900775,121726041.7900775,121726041.7900775,121726041.7900775,121726041.7900775
3093,1984,1984-07-05 12:00:00,1984-07-13 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,294,,,,,2.9295315284523635,277593.40723698994,151968.55089363316,1367716.958042699,9,10.078863,1295903.0658073616,25171502.23386497,111884801.54855528,,,,,,,,,,,46.09297877002437,5.121442085558264,127462732.01118226,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(40.909267501759075), np.float64(25.032606143953153))",1984-07-09 12:00:00,"(np.float64(40.79533374766809), np.float64(24.830880091858162))","(np.float64(41.04321181549105), np.float64(25.26976200549133))",False,False,False,False,False,True,3.2365621544994596,1.771856419041487,0.17333378012362377,25171502.23386497,111884801.54855528,25171502.23386497,111884801.54855528,25171502.23386497,111884801.54855528,25171502.23386497,111884801.54855528,25171502.23386497,111884801.54855528,127462732.01118226,127462732.01118226,127462732.01118226,127462732.01118226,127462732.01118226
3094,1984,1984-08-08 12:00:00,1984-08-16 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,295,,,,,1.4380085320809284,703107.4026715843,365343.4653537666,3288091.188183899,9,4.9289074,1828761.2292122275,40864682.02449634,120811476.50171968,,,,,,,,,,,150.54727559856525,16.72747506650725,195873498.7982461,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(52.288273917292365), np.float64(31.27319488033065))",1984-08-11 12:00:00,"(np.float64(52.75158110716466), np.float64(30.379915754704683))","(np.float64(51.87753323457472), np.float64(32.065123186079916))",False,False,False,False,False,True,8.197784063698855,4.25967188892273,0.41670703261200615,40864682.02449634,120811476.50171968,40864682.02449634,120811476.50171968,40864682.02449634,120811476.50171968,40864682.02449634,120811476.50171968,40864682.02449634,120811476.50171968,195873498.7982461,195873498.7982461,195873498.7982461,195873498.7982461,195873498.7982461
3095,1984,1984-08-23 12:00:00,1984-08-27 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,296,,,,,1.744944142109384,253220.53925872955,206616.4859730155,1033082.4298650774,5,4.457538,489089.9977425589,19423090.496856395,38664885.37517952,,,,,,,,,,,40.35027228049085,8.07005445609817,79868463.70702761,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(48.90660782786384), np.float64(25.272065396469745))",1984-08-25 12:00:00,"(np.float64(48.81611366763659), np.float64(25.05255816992486))","(np.float64(49.008519726074645), np.float64(25.519268067581372))",False,False,False,False,False,True,2.9523900522862996,2.4090165024164922,0.1309248099139398,19423090.496856395,38664885.37517952,19423090.496856395,38664885.37517952,19423090.496856395,38664885.37517952,19423090.496856395,38664885.37517952,19423090.496856395,38664885.37517952,79868463.70702761,79868463.70702761,79868463.70702761,79868463.70702761,79868463.70702761
3096,1986,1986-06-01 12:00:00,1986-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,306,,,,,1.850958382309256,1170100.819692157,89091.78753827767,8196444.453521546,92,7.490119,7076549.189473086,15934450.605730264,57724853.58320669,,,,,,,,,,,569.8772715042637,6.194318168524606,95734723.09975596,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(63.4523150109042), np.float64(35.075871718809374))",1986-07-24 12:00:00,"(np.float64(65.64466612949836), np.float64(34.27360281481387))","(np.float64(60.60015989341989), np.float64(36.11958927879431))",False,False,False,False,False,True,13.642629584251132,1.0387534440863793,1.0387534440863793,15934450.605730264,57724853.58320669,15934450.605730264,57724853.58320669,15934450.605730264,57724853.58320669,15934450.605730264,57724853.58320669,15934450.605730264,57724853.58320669,95734723.09975596,95734723.09975596,95734723.09975596,95734723.09975596,95734723.09975596
3097,1986,1986-07-03 12:00:00,1986-07-17 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,307,,,,,0.8930708583827021,161543.2299727738,57008.392877940605,855125.8931691091,15,3.939899,271956.1623798481,3679170.047227758,6379055.029456963,,,,,,,,,,,134.07481329200067,8.938320886133377,18925248.040298272,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(57.661179866620124), np.float64(27.053810502078786))",1986-07-06 12:00:00,"(np.float64(57.60743040073455), np.float64(28.063830933271113))","(np.float64(57.726402361762844), np.float64(25.82819734328541))",False,False,False,False,False,True,1.8834910729674286,0.6646815164455843,0.10837198637699744,3679170.047227758,6379055.029456963,3679170.047227758,6379055.029456963,3679170.047227758,6379055.029456963,3679170.047227758,6379055.029456963,3679170.047227758,6379055.029456963,18925248.040298272,18925248.040298272,18925248.040298272,18925248.040298272,18925248.040298272
3098,1986,1986-08-17 12:00:00,1986-08-26 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,308,,,,,1.1891282370595062,379672.8258567696,173652.66257308167,1736526.6257308165,10,3.458881,34196.646133567425,11283652.521706332,577659.767649123,,,,,,,,,,,223.0328689890299,22.30328689890299,50264197.3513224,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(60.2416037931873), np.float64(30.20815071712651))",1986-08-20 12:00:00,"(np.float64(61.27974103060985), np.float64(29.987037408713395))","(np.float64(59.28904636560733), np.float64(30.41103634406794))",False,False,False,False,False,True,4.426743097002988,2.024679336970969,0.22007384097510527,11283652.521706332,577659.767649123,11283652.521706332,577659.767649123,11283652.521706332,577659.767649123,11283652.521706332,577659.767649123,11283652.521706332,577659.767649123,50264197.3513224,50264197.3513224,50264197.3513224,50264197.3513224,50264197.3513224
3099,1987,1987-07-13 12:00:00,1987-07-19 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,314,,,,,2.263690417567904,140648.26642363233,80883.84928964345,566186.9450275041,7,8.288519,335010.10495445016,13717890.68762748,39982848.84659775,,,,,,,,,,,1.0869731359052277,0.1552818765578896,54969272.17956875,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(39.19486326737313), np.float64(29.046353764805897))",1987-07-14 12:00:00,"(np.float64(39.19519403735254), np.float64(29.052670618582106))","(np.float64(39.19453667004165), np.float64(29.040116597847017))",False,False,False,False,False,True,1.6398691191324044,0.9430541169070477,0.07175411759075363,13717890.68762748,39982848.84659775,13717890.68762748,39982848.84659775,13717890.68762748,39982848.84659775,13717890.68762748,39982848.84659775,13717890.68762748,39982848.84659775,54969272.17956875,54969272.17956875,54969272.17956875,54969272.17956875,54969272.17956875
3100,1987,1987-07-12 12:00:00,1987-07-17 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,315,,,,,3.483148183602621,249465.13886519085,166711.85935877168,1000271.15615263,6,7.663239,1041271.6458032724,22854429.68855527,95928043.18940128,,,,,,,,,,,45.62666901297686,7.604444835496143,91551430.66750604,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(41.998013518748444), np.float64(23.65755318837814))",1987-07-13 12:00:00,"(np.float64(42.21276661974419), np.float64(23.69016443979831))","(np.float64(41.80459670573766), np.float64(23.62818195094904))",False,False,False,False,False,True,2.90860447787479,1.9437539964563597,0.12676656498628433,22854429.68855527,95928043.18940128,22854429.68855527,95928043.18940128,22854429.68855527,95928043.18940128,22854429.68855527,95928043.18940128,22854429.68855527,95928043.18940128,91551430.66750604,91551430.66750604,91551430.66750604,91551430.66750604,91551430.66750604
3101,1987,1987-08-06 12:00:00,1987-08-11 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,316,,,,,2.379310325020968,483721.0253021327,335643.7777633643,2013862.6665801853,6,7.215811,2541387.4071761174,25317017.409387827,118698390.65534043,,,,,,,,,,,56.83136599457222,9.471894332428702,105864376.7519879,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(41.871947911808675), np.float64(-2.787076254581815))",1987-08-08 12:00:00,"(np.float64(41.65678177351742), np.float64(-3.0054932714541027))","(np.float64(42.06438025130295), np.float64(-2.5917365144355253))",False,False,False,False,False,True,5.639878768777689,3.9133924660346766,0.25522124778487015,25317017.409387827,118698390.65534043,25317017.409387827,118698390.65534043,25317017.409387827,118698390.65534043,25317017.409387827,118698390.65534043,25317017.409387827,118698390.65534043,105864376.7519879,105864376.7519879,105864376.7519879,105864376.7519879,105864376.7519879
3102,1988,1988-06-01 12:00:00,1988-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,320,,,,,1.5323675281958395,45025.30263619236,2976.630148462898,273849.97365858674,92,4.9680667,86006.19045330671,170442.08723316272,318240.80103289743,,,,,,,,,,,859.5521161882234,9.342957784654605,867937.4233996406,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(68.60456425010769), np.float64(13.028799539128123))",1988-08-04 12:00:00,"(np.float64(70.57027452635477), np.float64(-5.139614818799238))","(np.float64(68.2909689434853), np.float64(15.927257943839964))",False,False,False,False,False,True,0.5249663237959151,0.03470560984264387,0.03470560984264388,170442.08723316272,318240.80103289743,170442.08723316272,318240.80103289743,170442.08723316272,318240.80103289743,170442.08723316272,318240.80103289743,170442.08723316272,318240.80103289743,867937.4233996406,867937.4233996406,867937.4233996406,867937.4233996406,867937.4233996406
3103,1988,1988-07-24 12:00:00,1988-08-02 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,321,,,,,2.413145761316306,617826.9595468126,340837.2291898818,3408372.291898818,10,6.7672367,2946749.761950925,25183654.83090481,106840406.49350302,,,,,,,,,,,58.21046915357606,5.821046915357606,131853754.42799082,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(54.622632072729), np.float64(30.513557041885814))",1988-07-27 12:00:00,"(np.float64(54.92466171455984), np.float64(30.469346858944917))","(np.float64(54.403610256725564), np.float64(30.545616791037794))",False,False,False,False,False,True,7.20346846563086,3.973944798691293,0.43195052159687963,25183654.83090481,106840406.49350302,25183654.83090481,106840406.49350302,25183654.83090481,106840406.49350302,25183654.83090481,106840406.49350302,25183654.83090481,106840406.49350302,131853754.42799082,131853754.42799082,131853754.42799082,131853754.42799082,131853754.42799082
3104,1989,1989-06-12 12:00:00,1989-06-22 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,327,,,,,1.3156484206542471,344716.3416711187,153058.25728790672,1683640.8301669736,11,4.743805,493351.9393923715,54301449.16362268,82778675.63892087,,,,,,,,,,,19.42284556892957,1.765713233539052,256391434.1621987,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(45.761377058979484), np.float64(9.183977288958442))",1989-06-17 12:00:00,"(np.float64(45.691226721271754), np.float64(9.130039580759204))","(np.float64(45.84511145157605), np.float64(9.248359605304959))",False,False,False,False,False,True,4.019172777175303,1.7845617008791452,0.21337150771381083,54301449.16362268,82778675.63892087,54301449.16362268,82778675.63892087,54301449.16362268,82778675.63892087,54301449.16362268,82778675.63892087,54301449.16362268,82778675.63892087,256391434.1621987,256391434.1621987,256391434.1621987,256391434.1621987,256391434.1621987
3105,1989,1989-07-27 12:00:00,1989-08-04 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,329,,,,,1.3692121874142869,201235.84734234965,113858.35960109066,1024725.2364098158,9,3.9415283,594855.3486169701,311487.3543451076,876386.3312184568,,,,,,,,,,,66.43010116635575,7.381122351817306,1489655.4136644313,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(67.38215021971904), np.float64(20.538506660089894))",1989-07-30 12:00:00,"(np.float64(67.617120158368), np.float64(19.844058434350185))","(np.float64(67.22353052260394), np.float64(21.007303510709658))",False,False,False,False,False,True,2.346281686296802,1.3275158849275996,0.12986568439509127,311487.3543451076,876386.3312184568,311487.3543451076,876386.3312184568,311487.3543451076,876386.3312184568,311487.3543451076,876386.3312184568,311487.3543451076,876386.3312184568,1489655.4136644313,1489655.4136644313,1489655.4136644313,1489655.4136644313,1489655.4136644313
3106,1990,1990-06-02 12:00:00,1990-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,333,,,,,2.155168291216525,1858358.6661455275,459986.1460048156,21619348.862226337,47,6.7048464,10918836.978728049,106563752.07685503,606574281.6940657,,,,,,,,,,,244.5509989116049,5.203212742800106,1276341286.4616814,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(52.21177924044539), np.float64(37.88935554560394))",1990-07-06 12:00:00,"(np.float64(52.22646539488951), np.float64(36.92473876717863))","(np.float64(52.1720212924863), np.float64(40.50073920107487))",False,False,False,False,False,True,21.66727728947029,5.363145207847957,2.7398676605310226,106563752.07685503,606574281.6940657,106563752.07685503,606574281.6940657,106563752.07685503,606574281.6940657,106563752.07685503,606574281.6940657,106563752.07685503,606574281.6940657,1276341286.4616814,1276341286.4616814,1276341286.4616814,1276341286.4616814,1276341286.4616814
3107,1990,1990-06-17 12:00:00,1990-06-25 12:00:00,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,335,,,,,1.9403570284731184,219021.19472535184,106816.3012095442,961346.710885898,9,5.8967047,601621.957848847,994347.1239027076,3307429.5155922584,,,,,,,,,,,28.448483973060195,3.160942663673355,4102078.001207268,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(67.97847717233039), np.float64(26.064468403770647))",1990-06-20 12:00:00,"(np.float64(68.01914587489), np.float64(25.793239502566557))","(np.float64(67.92453975089734), np.float64(26.424189433169637))",False,False,False,False,False,True,2.553647498105536,1.2454099735995388,0.12183358437386795,994347.1239027076,3307429.5155922584,994347.1239027076,3307429.5155922584,994347.1239027076,3307429.5155922584,994347.1239027076,3307429.5155922584,994347.1239027076,3307429.5155922584,4102078.001207268,4102078.001207268,4102078.001207268,4102078.001207268,4102078.001207268
