,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar,JJA duration,Relative accumulated area summer (%)
2618,2042,6,92,18497207.40373281,32.0,92.0,519101.2595749675,1766283.4649432122,3082867.9006221355,11190473.788400168,19.9673589635666,63.22547289757895,675.8899637729323,1728.3777599810676,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.344191802379915
2619,2043,8,92,18792653.641617857,24.625,92.0,387327.985297275,1473960.5095274942,2349081.705202232,7763086.730848338,10.468965063373236,32.37126601520768,357.15480966080764,1870.75112009224,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.381634354316395
2620,2044,3,92,122295357.28357533,36.0,92.0,2439793.375048141,6179986.837792989,40765119.09452511,117113583.8118994,10.4300751801129,27.427979784313763,140.48707310833197,219.4238382745101,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,15.498759772538754
2621,2045,4,92,15738078.83710137,47.75,92.0,537982.1805864386,740463.4156765591,3934519.709275343,6165221.980464214,7.38993208337093,15.787190602761774,276.7108814162471,550.4347622782237,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.9945213669224837
2622,2046,10,92,34775888.50910616,35.7,92.0,491505.17036112526,3464883.6115898862,3477588.850910616,27084256.67511841,5.876521807195992,16.522137515164804,263.09533332143513,1309.6131280944585,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.407224884501928
2623,2047,5,92,21227300.903341264,44.8,92.0,614520.4466039613,1326015.2881787585,4245460.1806682525,8451808.663386688,16.76735738758793,37.40023106296939,717.8796415885314,1907.4117842114388,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.6901825598940095
2624,2048,6,92,36064587.50002908,33.166666666666664,92.0,648257.7027609557,1828330.2143220515,6010764.58333818,17140871.066847164,10.83578707800644,27.255917219540063,491.4896600722588,2507.5443841976858,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.5705445437520655
2625,2049,3,92,40419756.77540287,35.666666666666664,92.0,1205027.065828461,2908135.068526858,13473252.258467622,36907899.49798169,9.966427620048783,19.433121911432227,193.6810152472209,367.30249327763823,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,5.122484730747418
2626,2050,4,92,23570021.184452668,47.5,92.0,619919.8153051982,1234615.106274149,5892505.296113167,12931944.55640409,9.129603498007684,15.069428625537055,529.1065464489841,1386.3874335494093,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.9870806569084944
2627,2051,7,92,57151259.61847709,39.0,92.0,934815.7326686984,3244248.099348652,8164465.65978244,35436673.022022285,8.097237848266875,14.36964528567776,392.0978857095347,1322.0073662823538,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,7.242904908244898
2628,2052,7,92,33991151.93370498,47.42857142857143,92.0,588851.5149080242,1291524.1092293588,4855878.84767214,14244222.16587964,6.233125251299966,19.38592737969629,227.1500245986108,702.5520261681991,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.3077734912763805
2629,2053,9,92,45995122.92185149,37.333333333333336,92.0,728524.7519042252,3546525.151625652,5110569.213539055,27367203.195374392,9.068540263327094,33.991298091434935,284.78487504335243,1283.5927782462802,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,5.82906315258713
2630,2054,6,92,13549068.55058895,46.333333333333336,92.0,315242.945091524,974414.18050669,2258178.091764825,8307484.598981205,10.472746625610464,22.385918227327306,282.1451750285002,635.6286024610653,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.7171032758039202
2631,2055,5,92,21615253.695873544,45.0,92.0,581914.8544910557,1552455.1808113516,4323050.739174709,14516575.220126528,21.546546753891995,70.29741945215527,726.5886548827904,2186.0101050794065,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.739348671086612
2632,2056,5,92,56173540.22242083,56.8,92.0,1076303.1758980765,3756609.511576933,11234708.044484165,46430785.535478495,7.724091733013333,12.022126186128403,417.18465721107424,1106.0356091238132,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,7.118996377446871
2633,2057,3,92,30636461.52911389,36.0,92.0,1099272.2329384384,3042513.695990164,10212153.843037965,29471318.50637807,5.331481985630263,7.35444502125045,119.6271070452978,248.2756638230136,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,3.882626193399513
2634,2058,3,92,25925906.512089584,44.0,92.0,872591.0128626041,2326039.0653136927,8641968.837363195,24165922.01359013,3.702166949900713,7.030923280687441,235.35773038445043,646.8449418232445,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,3.285647189242402
2635,2059,3,92,35133962.41693734,64.33333333333333,92.0,1247086.8915834057,1936174.866832205,11711320.80564578,20714794.83326328,10.79514026607349,17.09480241483526,520.1967043349856,735.3570229433205,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.452604378879798
2636,2060,5,92,121559574.81453715,31.2,92.0,1516791.4194872435,6028162.703772526,24311914.96290744,112276047.10288703,10.645697865654627,26.00382229151284,188.964342604054,283.68106106578915,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,15.405512440949334
2637,2061,3,92,41022999.98665411,60.333333333333336,92.0,1478693.0295707583,2423638.9793765843,13674333.328884704,23713795.071391173,5.033132766404937,7.362387801658015,342.4349354883412,677.3396777525375,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,5.198935070509037
2638,2062,5,92,38628852.902873866,47.2,92.0,571169.0800295792,2411158.0170451454,7725770.580574773,35222160.63207525,4.88645491723357,9.7281791730224,271.53925660192454,894.9924839180608,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.895519541613749
2639,2063,7,92,27767158.777874555,40.0,92.0,519092.9810305874,1909563.4348385872,3966736.9682677938,14595129.435450817,8.622020942268017,18.248395225276315,388.7442350838991,1624.107175049592,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,3.5189931410586497
2640,2064,4,92,65317087.88970746,53.75,92.0,1168913.2111783118,3375320.21755464,16329271.972426863,58466891.85652712,8.311584724930462,27.21483117536528,235.8524200740443,625.9411170334013,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,8.277778296170332
2641,2065,1,92,139564507.26828355,92.0,92.0,8261351.914895301,8261351.914895301,139564507.26828355,139564507.26828355,10.67316223534361,10.67316223534361,981.9309256516124,981.9309256516124,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,17.687317155533375
2642,2066,2,92,60464252.308052704,49.5,92.0,2656535.184353132,5235983.595886488,30232126.154026352,60107875.36143383,8.3036875433609,10.930885316796305,522.6884387673691,1005.6414491452598,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,7.662767762930762
2643,2067,3,92,74349858.39432372,37.0,92.0,1721447.2167144436,4897018.304638521,24783286.13144124,73053231.23761079,11.016965270938186,27.508991976115773,154.92501773190594,220.07193580892616,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,9.422521181273487
2644,2068,6,92,29404726.923375584,33.0,92.0,470815.1975645732,2153401.6281186584,4900787.820562597,26096910.937623,10.253598562299585,33.45508679473054,140.59788035559885,301.0957811525749,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,3.7265257560493485
2645,2069,3,92,78587982.34181172,36.0,92.0,1894106.4276623689,5515047.244969718,26195994.11393724,77775792.68501398,4.812897837381119,6.196862858265008,210.6777900021451,570.1113829603808,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,9.959627956275991
2646,2070,2,92,80529380.75149523,51.5,92.0,2574642.6018546564,4927791.118263388,40264690.37574761,79505703.71943182,9.267624378643871,10.6741922856467,420.3166552665448,723.2171953909759,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,10.20566564930716
2647,2071,2,92,52622412.624916345,51.5,92.0,1919987.6681794832,3453565.208181264,26311206.31245817,50517436.37344952,6.336652166161007,8.505944782895064,238.4812355795625,383.39707854727936,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,6.668954161798948
2648,2072,3,92,30177431.1560732,62.333333333333336,92.0,992982.8292096992,2408396.403022864,10059143.718691066,26565089.052384425,8.963936258851792,13.43879392978301,777.9533371424344,1182.613865820905,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,3.824452264003651
2649,2073,2,92,156883326.34199148,61.5,92.0,4546714.882612287,8304812.928213079,78441663.17099574,151656954.05209813,5.824931834036047,7.473232781375949,307.96012889934985,384.2500415760453,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,19.88216921148719
2650,2074,2,92,78750439.7875393,49.5,92.0,3274031.492970716,6293577.383618577,39375219.89376965,77636418.50102152,5.963414807171783,6.441541861505803,315.5094327641991,592.6218512585339,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,9.98021654590457
2651,2075,3,92,65154056.52977675,41.333333333333336,92.0,1588177.838716006,4356331.358685263,21718018.84325892,62446350.14129305,5.430533256045678,8.19028535067854,120.45484910902928,163.8057070135708,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,8.257116973131737
2652,2076,1,92,94651273.33067882,92.0,92.0,6012870.7840227615,6012870.7840227615,94651273.33067882,94651273.33067882,6.7127375875135895,6.7127375875135895,617.5718580512503,617.5718580512503,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,11.995364174908994
2653,2077,1,92,201809769.38669115,92.0,92.0,8164990.619453516,8164990.619453516,201809769.38669115,201809769.38669115,2.0035578062713184,2.0035578062713184,184.32731817696128,184.32731817696128,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,25.57579621132393
