,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar
40,2015,5,54,7705699.554111479,17.4,27.0,298325.8162112374,823399.2354067331,1541139.9108222958,4491984.282599305,14.562326634746984,32.83935395199719,230.8159577356327,502.670382410437,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
41,2016,8,81,14710060.810127236,15.625,36.0,338421.85399547964,984741.8788682944,1838757.6012659045,5513290.997094201,8.286533165132234,14.83811794628391,98.36518480814333,221.80477760529484,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
42,2017,4,92,36854425.98689281,46.5,92.0,940988.5741205649,1934666.3924469724,9213606.496723205,22545068.049154807,6.494550563669337,19.917242624948308,196.52659191809437,557.6827934985527,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
43,2018,7,92,14828515.295001842,24.142857142857142,92.0,360018.9312873402,1194460.159981757,2118359.327857406,7349927.812846752,5.842682900815936,11.825259512123765,209.7644473051182,1087.9238751153862,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
44,2019,7,92,16631331.841534937,23.571428571428573,92.0,356668.39349403913,794864.4304057481,2375904.5487907054,7201788.813630756,9.853689193975663,23.454014947775303,168.51141759855096,401.0535293892394,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
45,2020,4,44,3086904.8326649047,15.5,23.0,127149.17562087504,249365.4656634398,771726.2081662262,1418820.3319834718,5.666273038454967,9.444708436640571,82.12009260311736,151.62370756391138,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
46,2021,7,89,47993059.77866161,17.714285714285715,37.0,912154.1192707784,2312347.0129569317,6856151.396951659,19841855.24626565,15.099296223951756,37.27352274517253,330.5584335408349,1065.6967854819188,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
47,2022,7,92,11270381.415200664,21.285714285714285,92.0,343522.2113853512,1288296.2257172875,1610054.487885809,5590530.683590639,18.21474248184932,66.6745402219979,302.8359922957748,1105.8302333232405,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
48,2023,3,36,3090562.8116570297,12.0,21.0,202420.3385516513,370652.9900184572,1030187.6038856766,1750739.2527285742,9.846960073486718,21.387632570890812,170.51499997255584,449.1402839887071,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
49,2024,5,57,15761636.72022608,14.0,27.0,492705.9096333248,1495256.1969846387,3152327.344045216,8306520.026305605,8.420378580944876,18.25663419310513,132.98275711792664,352.44335511546257,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
50,2025,5,92,17110797.293357335,31.0,92.0,559662.7618045821,1536261.4239263688,3422159.458671467,9544071.83958915,11.545007608458008,42.61244781995305,290.2931414666692,1150.5360911387322,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
51,2026,9,92,23843398.12310797,22.666666666666668,92.0,432608.1904457376,1399224.7102441462,2649266.458123108,9406270.936581336,12.912501195969432,42.87715065039079,288.22421239745285,1200.560218210942,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
52,2027,2,25,1567820.3514202908,12.5,15.0,129976.99871088484,175694.69420188028,783910.1757101454,1119521.397115941,6.361738811235657,7.227822885644371,81.6869453264675,108.41734328466556,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
53,2028,8,92,11087802.986514237,20.25,92.0,247416.58832804195,955651.618564396,1385975.3733142796,5949186.529515105,10.082883455367051,29.206763140373663,253.23449801433443,1018.6363809473276,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
54,2029,7,74,36067533.83658618,15.285714285714286,46.0,738591.9487656951,3083798.414470637,5152504.833798026,25661910.87794842,11.038449482423156,27.25821520095146,191.08066176689292,614.9354529859755,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
55,2030,5,36,6254005.321075268,9.0,13.0,256740.43852418743,438674.40991268895,1250801.0642150536,2042685.51342272,13.885880437123626,16.960563487601476,123.04679267423704,171.27087740454903,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
56,2031,9,92,14085288.206438454,20.444444444444443,92.0,277362.19282181666,679546.429914179,1565032.022937606,3827870.94222816,12.137215670319732,20.21605089996653,172.81712660375786,347.0418576566528,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
57,2032,10,92,44825040.84629594,23.7,92.0,580840.5473630788,1847723.8382206084,4482504.084629593,14757979.32995,8.399385487879375,27.88524219148951,182.37556218215784,446.16387506383217,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
58,2033,4,92,22220799.98667316,32.5,92.0,805915.8845778976,2290004.789460041,5555199.996668289,16175645.228835989,8.090533504077431,11.924548053446976,216.59796377605653,512.6784519133837,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
59,2034,11,87,20694851.11220271,13.272727272727272,23.0,313807.7259531845,1195813.6399107615,1881350.1011093373,8837979.134917768,11.118454083056829,26.01474709694165,137.8169727109937,405.6114797203159,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
60,2035,6,92,28491677.851539493,29.666666666666668,92.0,649774.5502179601,1648208.2794208117,4748612.975256582,13697758.314465046,8.336773616141365,19.0102067277814,183.40002603835,342.1837211000652,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
61,2036,5,92,7614656.699649026,30.4,92.0,263558.7004321076,414885.8548579446,1522931.3399298051,2562635.4512941223,9.505515886437482,24.25929498385524,513.7854761333348,2231.855138514682,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
62,2037,5,92,17161975.235412765,30.2,92.0,514648.62878314574,1031906.8356764785,3432395.047082553,8483352.536645496,5.000731072128448,9.750604395540233,142.6568878339944,441.33298515005634,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
63,2038,7,58,12763744.47547418,12.142857142857142,36.0,298357.54267640016,874479.3855240034,1823392.0679248828,7143642.011564151,10.780019985155269,36.89743704525366,114.6217577134852,284.3376712822615,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
64,2039,12,92,18298706.55106133,19.83333333333333,92.0,278005.79864353925,863603.9583110139,1524892.212588444,5283899.533232296,10.253361491427968,35.44363136979963,194.57840196366044,916.2208933164064,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
65,2040,6,92,79845554.78774416,32.333333333333336,92.0,1214714.576886306,4880941.566968219,13307592.464624029,57003678.0542857,14.216440514456442,28.556068160634467,396.8126589487768,1112.9470917083631,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
66,2041,6,78,45383953.18726977,19.83333333333333,68.0,675818.9860345892,2333161.607692334,7563992.197878295,34809689.39665389,5.6643917374315,19.62369530875034,110.94017725782513,373.930171966256,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
67,2042,9,82,25794210.04767319,14.666666666666666,41.0,453487.31476704456,1133593.8029819136,2866023.338630354,6909423.511367837,13.692609344560378,29.78136754293388,198.6049724402312,397.89457101267215,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
68,2043,6,92,9621932.546140276,24.166666666666668,92.0,257321.06304502895,766453.1278531891,1603655.4243567127,5285010.042922653,10.168368341653222,34.64221733145013,575.2239534756486,3187.0839944934114,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
69,2044,6,92,30655906.2183009,27.166666666666668,92.0,692334.8371968003,3055545.3070289665,5109317.703050151,25240001.58330681,6.217529896373268,11.090232594298431,208.04180616878295,776.7211505859825,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
70,2045,9,77,18889949.985823818,16.555555555555557,47.0,387558.3250468952,938615.175163406,2098883.331758202,5896332.811793393,7.430219811575359,14.605659128443769,154.1251484675371,620.4425525928299,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
71,2046,3,92,44483451.00919152,46.66666666666666,92.0,1906363.9996923327,3269932.9698298653,14827817.00306384,27010203.63365552,8.200741438185416,13.594205147278243,497.2564927826345,1250.6668735495984,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
72,2047,6,62,11733506.725573553,15.333333333333334,40.0,314223.028264234,607003.3215673214,1955584.4542622587,5372795.529831928,9.84775302233134,38.102976753192365,136.580331779886,342.9267907787313,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
73,2048,7,74,30318078.935814075,15.142857142857142,44.0,656317.7793130655,2892782.667836732,4331154.133687725,22815874.016696654,10.488553661881648,23.7657366239438,153.36032729635767,453.727772282085,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
74,2049,5,92,20855341.33394337,31.4,92.0,685497.7607797349,1608789.2244350926,4171068.266788674,9387522.244520914,9.979813577506116,17.983348168706986,186.3981426063579,292.16027693221434,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
75,2050,1,92,48456157.57297181,92.0,92.0,3050296.657498644,3050296.657498644,48456157.57297181,48456157.57297181,5.873163832609449,5.873163832609449,540.3310726000693,540.3310726000693,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
76,2051,8,78,20267912.40297612,14.375,28.0,374037.37246033794,1291083.3898512982,2533489.0503720148,10571172.369958157,14.341998496406516,37.64551873776964,245.2615805847809,614.388398104958,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
77,2052,5,92,18424634.96122143,40.2,92.0,521499.6317257785,849770.7132694158,3684926.992244286,6466426.448569024,4.247013652373116,10.009530526200995,97.35572474051835,149.46543525512547,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
78,2053,4,92,12153762.43946045,50.5,92.0,551539.095119541,1603665.3657056438,3038440.6098651127,9162115.257791145,11.714053655677136,20.90838641285639,559.2373701572672,1350.2460991413805,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
79,2054,5,92,44629448.95116382,26.6,92.0,1014396.5959970808,3047022.0312772016,8925889.790232765,33606317.68410383,9.91344294218408,18.738299614301827,204.29897262514584,487.171553676812,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
80,2055,6,92,26263868.24498292,38.16666666666666,92.0,497465.0495357681,1986509.3972287965,4377311.37416382,20188622.145840425,3.807478507054593,6.537595357296351,163.62660347687003,448.2938746463184,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
81,2056,4,92,11090960.086682826,52.0,92.0,363210.4298577216,618980.2981221689,2772740.0216707066,6156097.466534285,10.889809738095874,19.451244443181903,445.6085602835013,1162.9752151387952,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_tasmax_v20260512,noleap
